FAKENIX_geoengineeringwatch.org,FAKENIX_clickhole.com,FAKENIX_consciouslifenews.com,FAKENIX_intellihub.com,FAKENIX_empirenews.net,FAKENIX_thefreethoughtproject.com,FAKENIX_yournewswire.com,FAKENIX_react365.com,FAKENIX_globalresearch.ca,FAKENIX_collective-evolution.com,FAKENIX_dcclothesline.com,FAKENIX_duffelblog.com,FAKENIX_occupydemocrats.com,FAKENIX_wnd.com,FAKENIX_twitchy.com,FAKENIX_hangthebankers.com,FAKENIX_flyheight.com,RNIX_theage.com.au,RNIX_adelaidenow.com.au,RNIX_heraldsun.com.au,RNIX_crikey.com.au,RNIX_au.news.yahoo,RNIX_thewest.com.au,RNIX_themercury.com.au,RNIX_afr.com,RNIX_9news.com.au,RNIX_huffingtonpost.com.au,RNIX_dailytelegraph.com.au,RNIX_couriermail.com.au,RNIX_brisbanetimes.com.au,RNIX_independentaustralia.net,RNIX_news.com.au,RNIX_ntnews.com.au,RNIX_theaustralian.com.au,RNIX_perthnow.com.au,RNIX_newmatilda.com,RNIX_canberratimes.com.au,RNIX_skynews.com.au,RNIX_watoday.com.au,RNIX_thesaturdaypaper.com.au,class
1.3918204928076678,4.644840438738084,1.3462295030324087,1.7407825899839964,1.1314805388920766,1.5269813385246225,2.436463656522152,1.089209445899612,2.580048008855206,1.3724068330596066,2.40348198437983,3.3370627175835508,2.0546104751812275,2.055091168956736,1.990416286496196,2.0998689919870763,1.18692495490635,1.923175889270565,1.2061415618867983,2.193321480726442,2.3297489306063284,1.1409223239461506,2.210493865664928,1.2210873557882806,2.4271400548617383,2.000363743544068,1.7454556383595836,1.8133088744514816,1.3885217021988656,2.0325292871359344,2.322286125165735,2.2712454177288195,1.527393961228916,1.9211341756311315,1.549510294748892,2.029280368260197,1.6435329904480458,2.562569073660077,1.5923069356359028,2.278847861227447,0
1.3918230709195196,4.658239558812506,1.272712103541934,1.7832291370412072,1.2497427505268086,1.692653877385128,2.530069479459085,1.14728107691483,2.549676890399487,1.524966091725688,2.4614700434160133,3.261893659643567,2.239960580643601,2.1108024494044777,2.097112751937602,2.27712290811001,1.1269066670257897,1.9930394357318464,1.1475429386951663,2.018970634649749,2.3474263707967986,,2.1980197182027954,1.1072872489946994,2.3942764089170754,2.082737388651205,1.968299330038793,1.822733703761573,1.1318935524148628,2.1362081908261383,2.19843085526901,2.225072223802316,1.5083375107929415,1.97441370954106,1.6977826934684914,2.0050497219642898,1.6222109684102903,2.5247805473973397,1.5734657167248605,2.3177142631647265,0
1.4755259976444586,4.667651941270217,1.3503557575708602,1.7945173859406949,1.232002079275297,1.5585607440929965,2.4757352488479163,0.8754410489913766,2.563125346465794,1.4141398505658969,2.440066361685388,3.299389497606882,2.2645250033342665,1.956201110767093,2.0550874899151474,2.194136039469462,1.0588828415386553,1.9216395773660109,1.1977452712358168,2.126869414922802,2.2461515637633966,1.26003641203699,2.2078181911636894,1.098127641087311,2.389506622658516,1.9901140066997351,1.8738058538862084,1.8435665442852387,1.185293015827067,1.984604898002737,2.264812856380903,2.2573352125027424,1.5873233266689497,1.9648982394087051,1.552087131922011,1.967288291821239,1.72342581685665,2.5244510118903536,1.4525292936379424,2.324265921968124,0
1.4373350843258703,4.638531757524785,1.3874287686842202,1.7936495702481206,1.125920060973458,1.5515444183930611,2.473752173107639,1.09613995422423,2.3775033023072334,1.444793884352675,2.418301882328236,3.3179089979871814,2.142942811135818,2.022035094799981,1.932228325091497,2.0678936200121427,1.163422010584187,2.0056180516805093,1.1405604338237862,2.1538800152784106,2.233097097089475,1.2568616112437003,2.246922354537372,1.1136922776447495,2.3455083732244946,1.9929702636089348,1.823853772173516,1.8299451084357383,1.2858951008538462,2.028218937801725,2.2800630766099785,2.358238471931513,1.492306955631652,1.9541086993211,1.6082381999181656,1.9699796021239215,1.5190561589781473,2.5028912260507945,1.6547105247186726,2.27268794755509,0
1.2691546338721484,4.6381113067898845,1.1920644229055626,1.7295669383885417,1.2125993283825272,1.5670565091052668,2.531367974066682,1.0098018268223077,2.3624499016964884,1.377753782870917,2.4096971695721527,3.321286376361947,2.180454110338076,2.1599207333812265,1.8911174080675917,2.2093383752018303,1.0464369582153352,2.143481969501266,1.109919998152326,2.012930243180441,2.290679153408672,1.2923918921642028,2.279899920112662,1.15402120820869,2.444616377865184,2.0578642604782478,1.6769733281435757,1.7829091426494692,1.2501396755192744,2.0024692547950647,2.327920096137558,2.126581306869805,1.4284499390653105,1.9608988650056511,1.6904169741487385,1.983946248636173,1.289287718198764,2.5237826708435622,1.63884766199293,2.397641521226417,0
1.4466405512077618,4.646444305401623,1.3002385641582028,1.7784204682269122,1.1669129844489237,1.636784989993345,2.323055986341518,1.144240168720856,2.338234058014107,1.3651451028510473,2.413565387616769,3.2858524376304565,2.0978191525134755,2.1291267783492724,1.85294801447532,2.047452920100407,1.123267770491316,2.0008531119618214,1.2768470485998364,2.1071518109354272,2.2583560376455067,1.3227776654356136,2.2188928303481226,1.1023535979061618,2.422174119125033,1.93689221850838,1.799418585892018,1.932022119850251,1.442729416024095,1.970910543956727,2.3456218817815646,2.2230982702990025,1.5204077464390455,1.976403136013316,1.7487022557608094,1.940290156632743,1.6159240651077764,2.557401380471122,1.5795453867882083,2.3106080202548607,0
1.4406786202832589,4.647815701623262,1.2816719050771768,1.768721883773078,1.1891844492287478,1.540065806654888,2.524603544913894,0.9024725341289264,2.2917947194786468,1.3581208649985514,2.3750550672388564,3.248521960328441,2.3472101858733496,1.9570969594469083,1.92969339062488,2.240645054009196,1.1878564071737845,1.906019784963204,1.106763980962408,2.1895480829230576,2.1873487592321967,1.242624099875666,2.2442518234727062,1.1730478440552974,2.425858418832986,2.0020101865565505,1.8190563518789755,2.0026953565244523,0.9776792876333836,1.9534898831141096,2.281382296542857,2.227387760080606,1.4779830007412804,1.8957826553786008,1.5873893443750453,1.9785343077389472,1.6622675464014731,2.4546395414985613,1.5629246698328043,2.318325402746502,0
1.4502472679845972,4.652675991870172,1.3644617437578068,1.8181917229128608,1.1699806344743873,1.6509486335078187,2.408150139751957,0.9618235797707612,2.5467170474116454,1.4581088311581971,2.442416334738651,3.3130167764059024,2.171366821033061,2.019211269829742,2.0620629788725062,2.219156601426437,1.1403543361053163,1.9736262073872464,1.164168298198937,2.135206439969856,2.349289779900093,1.19664374654039,2.2526136805906947,1.133080930990931,2.356540706150182,2.0364057542483343,1.7831761651985842,1.853619994484852,1.5543065113157375,1.9848071179821136,2.2044339835268727,2.3077735212479467,1.519871756699687,2.004301844349532,1.7892600771423333,2.0356073031678377,1.5280804653454276,2.5919426802798453,1.6543852225808413,2.2900854371862684,0
1.3405040844035694,4.646333753878991,1.3429286859124812,1.7746662681330538,1.283836055762659,1.661710072373053,2.596752463327573,,2.5031743529360075,1.4221582217025002,2.451694734106701,3.3187124533290544,2.396121212079618,1.922392363925861,2.187923207110636,2.27250102969733,1.0536773433228657,2.0718707436648263,1.277952140347775,2.0843677574522306,2.383362805537356,0.9316615234355424,2.199379014736732,1.0563965683872365,2.4720880875507367,2.107663077029598,1.8457220855518763,1.5774924164677482,1.3515073034588452,2.0992761372148574,2.232423676779836,2.257192385047385,1.530355925410796,1.9328222453640755,1.5852441557663777,1.9566937855140607,1.5117826356479311,2.565937430156088,1.6002025919225509,2.3570197690013237,0
1.254379378798165,4.67760468210306,1.3202319052909912,1.7662471228578325,1.094506562194709,1.5897819102820283,2.4987873856769074,1.014127526447149,2.623257088221851,1.406272928136516,2.410819913161377,3.259779588745121,2.23021213488719,2.022878499543725,1.9646389375031323,2.192130054982115,1.1200866547954536,2.0618495270152133,1.188170837755035,2.0736059453006805,2.273345989443211,1.1413072340207864,2.275355190444584,1.113209564038663,2.4303091494773987,2.135180659528856,1.8675205102140155,1.7804836918282794,1.314619388697846,2.001582989015908,2.2578700199499755,2.2554896301030527,1.5695327481570485,1.9074717774231933,1.608825618075184,1.9103200727933745,1.53038915474407,2.514424923787446,1.5729643199844752,2.3853487633816357,0
1.3383852620311434,4.568487333418468,1.1923302291529283,1.8091235594766997,1.1194460828603252,1.7193037275181462,2.623624671292889,1.0266618229940774,2.6083808916794573,1.476833524403123,2.4195012710053847,3.279470506128507,2.377842911350448,2.13694854140744,2.0935359626555483,2.2862006931719727,1.2192949951879388,2.0507334299235707,1.1220270547375548,2.1401298348948234,2.2739678512224697,1.128464419594732,2.217873406615405,1.0969219398201122,2.41437115338883,2.039534534638075,1.9320492315787607,1.8635886088046572,1.3587793397983894,1.9572392472103424,2.226900540301451,2.226752245714694,1.517783689143797,2.003685125222628,1.6496620436339524,1.940060117060499,1.495774822121382,2.5157386641764634,1.603209275801968,2.3578539887906698,0
1.333555481763924,4.642629435719394,1.1654221275784205,1.8310172101677735,1.2583032355748012,1.7401458974304966,2.4696703465989143,1.0385067007818027,2.5449131281764905,1.427882102723333,2.457704268756815,3.2890120949402277,2.360730604715112,2.057151896321036,2.034126484543654,2.2759582421976523,1.138123038121576,2.107835058799869,1.148384648826691,2.051040682207446,2.3350156942372,1.040724832028478,2.232829247092556,1.116899673588946,2.361279314317925,2.1140113785261323,1.921774169452521,1.6900387532529404,1.0462285566890015,2.004578504550906,2.2845080579647425,2.234037417336169,1.4171538932085972,1.9788507763981973,1.596298935277057,1.926644419531703,1.6299575721915156,2.541754762452841,1.547777556272272,2.38429337749749,0
1.341658311149823,4.68103129875168,1.2098902156925164,1.783438013978239,1.0886583218168262,1.713500777111582,2.5379537232883203,1.0952487359258578,2.1492785492028075,1.4220088368693748,2.419039729716588,3.3016155757502768,2.1163366742749665,2.0234798398887723,1.9714494947373664,2.3366867642968248,1.0833475074085956,2.1908043613979307,1.1979799241132516,2.066649301577373,2.3244379499241843,1.27548574243647,2.264801070391849,1.0887145914289642,2.421368713258001,1.975716207801802,2.009934658277532,1.927040944695812,1.1262680012183195,2.0064251742359853,2.260287429233188,2.3105295821908776,1.5115910537089616,2.0056246322961737,1.723686047063637,2.0182175227597097,1.4731509686105229,2.4265248207952106,1.469998400814208,2.353890385347582,0
1.4511030150421045,4.640879005802836,1.1831529505008025,1.8607211903462388,1.3069352224511446,1.675531575911437,2.3698495216469504,0.9244505421110664,2.3666188578668,1.5076506562776009,2.5145216018281045,3.3260615193281287,2.178512060680748,2.058192580968394,1.986496221285937,2.200253218086839,1.0687938265569623,1.987292611298206,1.1977376330958176,2.016708891724204,2.382274275052915,1.0034848313506133,2.202873571906792,1.1345648750735418,2.3577635444465925,1.9907424673706504,1.909267052335631,1.6460902835563076,1.3015594763376166,2.061040216770258,2.2927626991688674,2.248317312365768,1.499506297185639,1.98297933632902,1.657535137085742,1.924811893984088,1.3663670675672932,2.505343649702452,1.5450153082119047,2.237559963537015,0
1.4520207728542618,4.627784401768646,1.330124239623414,1.8164025523244895,1.194326081063963,1.5413751630107075,2.4662847335214457,1.040990030368425,2.693353770089957,1.4285920710900506,2.442714142629137,3.2824973268938367,2.307106944368397,2.1089868900872317,2.22330561259964,2.1957441796860846,1.0768844772836432,1.9052788048811988,1.1527284029608162,2.097080955898789,2.4201033591166348,1.227721680405993,2.246021773169076,1.0810713563993029,2.4800450071040823,1.947664983873724,1.7439356597176283,1.657004796811867,1.352839319254334,2.080591773463772,2.3326043703994004,2.3263797997981195,1.5450214187188946,2.0120938773998707,1.7335881891189515,2.015658466427368,1.4222221269086222,2.56195685916218,1.622238941037596,2.247434411625124,0
1.4434361384062269,4.622639924956664,1.3452891231961766,1.90396406311664,1.1385674482717472,1.6374205194096447,2.628015515836868,,2.5528243586286905,1.5376185417649175,2.463365796970725,3.2864437788036702,2.380115597887888,2.156470284548825,2.046373589806491,2.1942763560241008,1.1955150522503992,1.9870960904096744,1.141814643835632,2.087399136697768,2.3014063397348536,1.1428909425241005,2.235859051872113,1.120208930095892,2.4427265299564698,2.0294102284655207,1.871515049479594,1.5941412742606935,1.4674748758375291,2.054042808608611,2.29531213101506,2.1797852642826827,1.5370721606049562,1.989639515069604,1.599973907863472,1.943183023681572,1.6113517150086478,2.6146216985205406,1.5833344586891176,2.35611975691256,0
1.2905975059913657,4.658861018656905,1.3469386545203288,1.712496097225903,1.1012400772441564,1.6894697251863604,2.361235462634349,1.238016652613376,2.6182961889456564,1.3486900140985527,2.407075473555129,3.297149158284582,1.909543766606259,1.9488499013769016,1.8629565502930805,2.1799138551930417,1.1067604202514851,2.0208601458546065,1.1546074705249527,2.1285538020678443,2.315905057098724,1.215671264979565,2.216059048137568,1.1116676123608304,2.3329560794875563,2.074618681544076,1.7228770318892697,1.908064774412264,1.3518026232444549,1.9694471548929435,2.334780550433864,2.1719020650388674,1.57458426343595,1.982447150373916,1.636069517489734,1.984207421408112,1.726087529738653,2.541381054338326,1.5376259968304038,2.279292407085769,0
1.5681187693527665,4.617940946732457,1.378966423828283,1.7751004227004834,1.077609926931603,1.5755357435419584,2.4418950993050546,1.0267305912361702,2.50869540516772,1.477782469926353,2.4023164391024623,3.261818257600088,2.1230231127830272,1.976913261096684,1.863649820572004,2.252590156479023,1.110524022943942,2.039255717503124,1.1983280265341114,2.010791902788478,2.4004964759184606,1.185182242072256,2.16622437681709,1.0879843932392728,2.554015779972521,2.013947710162872,1.7634890186687115,1.658255221960805,1.3618500182345634,1.988951363777412,2.223829721159091,2.21288597422829,1.5425357351342088,2.0051000577817333,1.7803790289023222,2.05594862941193,1.392371808674233,2.5688173435525647,1.5675796256689456,2.240284707312048,0
1.4521530286057311,4.594956160337524,1.3516574043663334,1.819928627772524,1.0295811105912809,1.6372703775083473,2.5124300066550136,1.036281173336815,2.4310898457443053,1.446408976256015,2.452809471718372,3.292304055001268,2.2540398898612706,1.93436786207998,1.9748704011996885,2.1931443654925022,1.0615951944556998,2.0067368412491864,1.200554847300678,2.0586037717670718,2.334419730984444,0.9089044811306378,2.240799431359954,1.0948977973011174,2.4305344685245878,2.0667076970089537,1.9079917466268788,1.7493679849294452,1.4844581908171983,1.9707969069176083,2.261739147943477,2.181750570816177,1.5649773103507936,1.995340167456198,1.5921367859042923,1.918602490029249,1.4737610800939154,2.518335938915564,1.4621434178145596,2.305659722727506,0
1.428146019905303,4.645641858501199,1.1486931061924035,1.849736736859119,1.211632652255193,1.7572973578460471,2.5710028420304307,1.000820289471971,2.55528780602242,1.5535412089804728,2.494298475686743,3.327526197282983,2.449047659341522,2.0164216809420905,2.263056069549947,2.255524660266192,1.144464219649028,1.9942133350826432,1.169810757802998,2.153274663162718,2.418211084338666,,2.156097336044577,1.0750404268038969,2.2183620871207594,2.1549935476825586,1.968508477914868,1.6267722497648351,1.4247579267839372,2.1148822731985315,2.1770514244386794,2.108286741193332,1.6004505168179943,1.9825203936210816,1.6195316902976946,1.98111042044754,1.5211865522462278,2.6121815699122566,1.5335417603567216,2.3055467581773765,0
1.5348813343738608,4.619470641728778,1.3347843449125143,1.7994007658438078,1.189444441100821,1.5079527066724183,2.491354880032892,1.172076290823152,2.423914036938262,1.5136722664215816,2.450902335172404,3.2641931679753515,2.194719368698205,2.1248242611205823,2.0681023010008888,2.1791043517508992,1.019679831938087,2.034871332599216,1.1958414025934831,2.140429132832609,2.313861238962428,1.188565056616657,2.189520273434621,1.045578815033375,2.346788174563719,1.9997006412097889,1.9058520008835205,1.708535939368274,1.3323165596680089,2.0340450853458223,2.2501309628591297,2.303570073113028,1.4838434410604002,2.052817586049467,1.53914790151375,1.9027867087104529,1.3570016180699511,2.567558698894435,1.6558063435702222,2.28724398992734,0
1.2853070102256203,4.670794050632613,1.293397087932888,1.7387773985682675,1.0641872163683923,1.6312540217602352,2.425116893544302,0.9491838708248178,2.44230525057157,1.4469730760958288,2.403053448932292,3.309042240686905,2.075983024973756,2.008450037765575,2.02929877230783,2.338404898313759,1.1144250483778129,2.112657504414304,1.2006660728847731,2.0853593311009284,2.3708314911414847,1.1204473914987934,2.257283909945222,1.1016399821694756,2.410049098565445,2.065429065027709,1.9115663431490395,1.7518953161186743,1.2778658593306689,2.0825816759950477,2.2760707120011507,2.131917434047122,1.4536398183380526,1.986127634536833,1.6019328882834465,1.944169775535387,1.424723238416194,2.4474904851541046,1.506533664757307,2.3729286203161326,0
1.4604002216093148,4.667710759249792,1.316030257703322,1.751940724852394,1.1585830788768725,1.529297270703645,2.356744014345947,1.0745279190144394,2.4939248536097,1.384647075969152,2.4090053470059534,3.29256584748212,2.3214987035861863,1.987102236580628,1.9899471827217885,2.1551939448801263,1.1231128075795471,2.018492599942753,1.1004343684873583,2.155621833760608,2.2978915225645467,1.343653666774129,2.259788805006026,1.1157340068134136,2.470585913144277,2.045683307081952,1.7278487437495125,1.8846389679761504,1.263671576837849,1.955414256605924,2.265910904921804,2.302598685455884,1.5138879723932073,1.9600797840628443,1.586913132888073,1.93395014319258,1.6400080152383023,2.5125573295488497,1.6067364837825775,2.351202166935186,0
1.450315327178401,4.589954335852553,1.321409160828818,1.8480060929054651,1.1333094198018638,1.541228622186829,2.458642171597745,1.127378107107008,2.46153721951074,1.4221075024228806,2.4548775652957677,3.276427599196725,2.316948738178882,2.008238465241783,2.042230175537151,2.158787480568853,1.072785679698441,2.0340821809896004,1.110988294150954,2.0051831552740604,2.3511318455846277,1.2758563564840806,2.2058832510199133,1.1137872063102066,2.4129463161478024,2.0010150312463986,1.9573087055581684,1.777745001407103,1.3418733343946443,2.0159788608397275,2.282767178485098,2.2942289115361487,1.4845434140432665,2.013217664524231,1.5771636092798806,1.9390146658594567,1.2680508205880952,2.52051665869654,1.5373445922022544,2.31251017641042,0
1.384607341666834,4.559835662739874,1.3313253622839,1.7751964751344247,1.2062771037291824,1.5520426898714224,2.606878011343652,0.9542321118639344,2.5035697970326187,1.4799531862157806,2.4522042283915555,3.268238613221404,2.2497390573687848,2.1287932287755518,1.980964778062134,2.259926575123419,1.0479007821427444,2.001128255871195,1.1863184514885603,2.1156085694745146,2.291475086562703,0.8860185622219265,2.2199668783877464,1.08758707120484,2.399578728756694,1.9580392493189915,1.9374730462957392,1.7189179828176644,1.3467221300469614,2.1259148932655174,2.2916302845914647,2.104934673909202,1.4380140023713996,1.9076500529017195,1.7115052797251018,1.951995048565074,1.327229742429165,2.5535199517964484,1.4761844426277373,2.370707961391653,0
1.3365508377702842,4.609553737029759,1.3394509442374156,1.822410345704017,1.1189085901321447,1.638864291855488,2.5436291733937613,1.0981072586730127,2.4815885530867985,1.3974993960737423,2.459579582659577,3.3264501338284616,2.030042889198356,2.1136808384605223,2.0307450517889247,2.1827211345224677,1.1364845806169426,2.081860971448631,1.1294320414020476,2.113013946431207,2.353526614043807,1.1377930103588831,2.269659166450221,1.087502310517132,2.3517770327109515,2.045390142546779,1.883522452359816,1.573117276942016,1.392257607440529,2.08834928881978,2.271710106087644,2.2341897077531017,1.5288171128703418,1.970266462259296,1.7757315795519295,1.973352457802316,1.3830755976505062,2.544784362304616,1.6406683637791637,2.36905318351543,0
1.3008898805707974,4.648350907760565,1.307591842819673,1.7786360947333169,1.1262561049552706,1.608616433848645,2.394723320449897,1.0738073658631326,2.186088814134727,1.408888571347681,2.3823277869314268,3.322487568924405,2.162723520939184,2.006179982375811,1.7644976069738567,2.0023195432543948,1.1795390834427464,1.9852649279221544,1.167253958237175,2.093017885547996,2.198544020238225,1.2818303719134996,2.2325953836931096,1.1185423533000125,2.499842134825012,1.9955702494381236,1.781564415962789,2.050917425247976,1.0294018690192943,1.9287310827232835,2.3167329224519597,2.2444117428951467,1.4474957849028065,1.9283370234443125,1.7365790378654828,1.9626003197222053,1.506455713261636,2.5673009812447867,1.4962251445722723,2.349391075584924,0
1.40545883851036,4.6730491856894085,1.2846936817191363,1.6815080364555095,1.2763198495312438,1.477979120978781,2.263216188888276,1.19120542441946,2.5440590811609605,1.4180649215236976,2.3996459407086617,3.3079843597959866,2.283611080016536,2.084060758322277,1.9245431778986128,2.266686524135121,1.0450990289524065,1.9861059749934995,1.1735954205399066,2.191422570657912,2.3217859853696385,1.2814947134045866,2.241822432822965,1.1184051744960768,2.425002471460296,1.9908520116811497,1.755492576879058,1.83035984625064,1.3984638952681123,2.0318401844176823,2.2846086156673118,2.2667524858984347,1.4555171524814297,1.972491672567448,1.5730294087506858,1.9437664260378624,1.6647222436632507,2.5383867262140654,1.5974292807380426,2.302865416226917,0
1.350040183228686,4.623000934992404,1.299870827789952,1.8209201971768247,1.1675790636054657,1.6077747912716007,2.520281027454288,,2.482896285132868,1.4183616995583206,2.4331721958474217,3.241152368729745,2.236303380198326,1.9473409722770687,2.0845245770059484,2.179461148460354,1.1012281168859213,2.044710351032203,1.1435656811922097,2.080070089624788,2.322245861026471,1.2875520334586563,2.222102435392459,1.1069791257347878,2.52355448841284,2.088773416334344,1.8757008616902475,1.6114115854429445,1.4144456907285796,2.043698751857548,2.29283567910439,2.195598803416953,1.6182634286836128,1.9549634752660117,1.6682632249082754,1.922313496840384,1.5042274442549126,2.5592608551610545,1.5590693524540256,2.4379693546537826,1
1.3795070949531103,4.651448516473804,1.2702016555329485,1.8767762203679343,1.2185937507327755,1.660508322026468,2.603079890724022,0.8996029059637919,2.6012948156196862,1.5476491336764713,2.448662010047812,3.288510099363193,2.294250120140699,2.0630393764610373,2.1709278248972,2.208073312946876,1.0836506258254162,1.9418002770946128,1.2018378331140396,2.0048970698613484,2.294794509880555,1.281333776383412,2.2385406837487034,1.1687346209427496,2.41516853933035,2.026788033567639,1.971329542715022,1.783854606974603,1.1317238233454403,2.066644674840858,2.241657835835244,2.3779952997407743,1.4742820064236368,2.0661720952544744,1.5104115052072795,1.9949663907787003,1.646790204382488,2.4756547638096955,1.5536416784264748,2.357129835277363,1
1.4631684218223036,4.595178096781185,1.184926909041731,1.792105525997863,1.165940268410242,1.530164584484695,2.438803147983017,1.211979297314883,2.4763288751565704,1.4549353542334214,2.404091270150992,3.2839477319685364,2.2805743685281343,1.999393125786978,1.9328237079162185,2.0898437693760266,1.126893339356117,2.0104506742653285,1.1582424586374844,2.062687487710171,2.164613914672949,1.1991906938471637,2.204393716869413,1.0739585076913236,2.4653223562263875,2.0276339508423264,1.6753827029071169,2.004155318205543,1.1358817940029435,2.057323940986753,2.346519963273523,2.3328964049950733,1.493757615507856,1.9028573608897417,1.6471476509816168,1.9929435885113824,1.6354801096114635,2.4830448986142115,1.5311066624004293,2.331980125923958,1
1.3507643289059974,4.652405383163027,1.267117625570446,1.7801611586328667,1.077026600480173,1.601521852487802,2.6215684941451105,1.100440671996105,2.3624533120819105,1.412405673566096,2.4408143109856044,3.3270596732238555,2.1499924748706927,1.799519436939863,1.9396717742639389,2.177719002973299,1.0706562340448684,2.0365537777254703,1.185205558997073,2.0812257175233486,2.1977991428151653,1.186988809293157,2.1809419660060225,1.1246171467540993,2.459764272037962,2.123666528301423,1.9790205555838536,2.059988847039933,1.0367294430838394,1.9507027103849324,2.2167541309729635,2.344497692726991,1.4986944703839375,2.016983746599778,1.6862822846847108,1.99734061943911,1.4440883182888125,2.5396151510363643,1.5379851874356467,2.2960478002652147,1
1.3737927986910012,4.6273472313303285,1.339489027791865,1.8375804132543616,1.214503053374507,1.6485061090430464,2.5232391510916226,1.0696144660100215,2.2572907117553878,1.4123938495206425,2.437387098661441,3.328562327128259,2.2997234642090767,2.0541162213706623,1.934369067522124,2.1336775013989584,1.163312395362698,1.9884637869665829,1.1896358974955858,2.066855884482248,2.2859865391956635,1.2538143760124043,2.2501866186334447,1.0806908432290068,2.518334697545637,2.095733279796507,1.7125459459057395,1.6942423376564688,1.297379151491168,2.002820283998373,2.2710565178720112,2.24856008531732,1.5129995098591575,1.9473386098398568,1.7456352203809773,1.969133042424127,1.357862392529943,2.54174125621712,1.590044750489724,2.364424392004897,1
1.45792372130106,4.64726295992873,1.206764172474243,1.796517926618485,0.9952109995133828,1.644010007018668,2.379026508159173,1.0441908799279929,2.553326151931539,1.346731773496847,2.3843215109278475,3.29709030735394,2.32554109911762,1.9692636666642795,2.0156300697815115,2.2765546222545794,1.1613772483705596,2.0627932549561585,1.11460555477363,2.120332073901065,2.32117395727374,1.1022113983530435,2.295068545971072,1.1587750670227133,2.414593800243896,2.033966327112493,1.819937212354081,1.931376368514751,1.2559746162370569,1.982406875989659,2.242410493460228,2.227592751100563,1.514622660938833,1.9550462751795412,1.5334321238110924,1.8880830281177323,1.6590767372903157,2.5099897416537886,1.4807079149864448,2.3293978358612475,1
1.4313796489934727,4.644244006634107,1.2954174365330091,1.8670352908429335,1.1080302354399447,1.7715266406407153,2.5588576074879734,,2.434437917910151,1.3816118153708683,2.410812059822606,3.273354447205527,2.240453333165314,2.045745896624548,2.004136497125004,2.05224165635826,1.2211669368902782,1.8727351037749,1.1753987136287152,2.139240681404855,2.2543840231408634,1.21379622118299,2.2677096964980428,1.0417362022295915,2.3908578921989814,1.912983190816936,1.7651271123425647,1.835278612630166,1.1595102471786465,1.992620026415436,2.251903273487422,2.2616977887714254,1.55690640825336,2.0065646024725057,1.6695741720607158,2.001882296476227,1.6313431774971558,2.5904539789011225,1.56105554220896,2.3687930017531302,1
1.4468415622903463,4.619827106514542,1.3506518497939253,1.7679343624150743,1.1998167220220366,1.6689682411254665,2.5395644639197785,0.8255508829007593,2.4642491926716388,1.413783347448116,2.4205575006107303,3.2952226811189287,2.0605051072296914,1.8485423218523471,1.834819865509076,2.090789011458848,1.0181270058703982,2.013285799961809,1.1420642541215524,2.112152051990664,2.252438682269172,1.1144404591775994,2.226337568754641,1.1189359363932438,2.4573006713219807,1.9923450895909272,1.709898078536592,1.6921897726203157,1.0988464435827188,1.9756468189442795,2.254255089051385,2.182220593964527,1.489369871858722,2.006628227109557,1.6685334688249165,1.9830662402991748,1.4589913737410571,2.537844655917126,1.5841511878609675,2.305872338095285,1
1.3844694782409217,4.593617222110639,1.2455259735069897,1.8055548867948563,1.1375338815439642,1.67968617338575,2.4220417134869163,1.123314011483105,2.3951096180374973,1.4207348054660234,2.4148017736961087,3.303254617583297,2.316436965350845,1.974058996031013,2.045814284151142,2.165481848723671,1.038814062762147,1.9454235264416624,1.2041543948988576,2.1514176123608566,2.371628670923336,1.1194710340523195,2.241280601149118,1.128883355351881,2.416038525355496,2.001198576790779,1.735165121320138,1.803100903944914,1.572437884208781,2.0318269434957816,2.202737639685635,2.370272183601089,1.489575730924904,2.017350058992216,1.7617387719150612,2.004202909981152,1.405144702051539,2.487778219721694,1.4473531346651567,2.2998339200816,1
1.5011575756026037,4.632043786011062,1.2240778003761736,1.849766514631369,1.0758898670730968,1.625202089885968,2.455311412421937,,2.41897425838153,1.4962931914502176,2.40382825249354,3.246398986448079,2.075541875720479,1.921787536370784,1.8940983405693808,2.072175587686147,1.121766972589024,1.8929330163240117,1.1882265381090868,2.1131714681152234,2.262201969488116,1.2339255520933563,2.1744106312523424,1.0906062927637743,2.569551448496693,2.015142001884086,1.6561524452121652,1.6257766732666068,,1.9761288661029048,2.332785250809573,2.362804668906987,1.5272604842240824,2.0347812772675846,1.7991693137056144,2.0235145175680187,1.6040331804145305,2.594180523226748,1.5617078050574311,2.2911468193118925,1
1.427586938019471,4.575364679796293,1.1457544012229022,1.7730849714763572,1.173795965716229,1.604795314650009,2.5093137630481803,1.082540088821471,2.478459900539457,1.388029178542168,2.4530106265864817,3.3211204593692782,2.460283308140924,2.056193175238457,2.099978653683485,2.26137296364356,0.9832463088248709,2.0181093519626225,1.1379879151603738,1.931992071786212,2.36093580255811,0.9331630470608092,2.220963510554041,1.093936478324297,2.395106574405238,2.0102610763396127,1.7700723422665725,1.693570699496633,1.2882341812305669,2.034022165276604,2.2218488215125585,2.1619861616511598,1.4794561807930808,1.8673574846947,1.6592963025350729,1.981929634743088,1.5093380183901453,2.4907703125370384,1.5237539566841227,2.306383781480746,1
